product_id,category,leaf_category,title,store,price,average_rating,rating_count
B003GSLE4E,Car & Vehicle Electronics,Dual-Channel Amplifiers,"Planet Audio AC1000.2 2 Channel Car Amplifier - 1000 Watts, Full Range, Class A/B, 2-4 Ohm Stable, Mosfet Power Supply, Bridgeable",Planet Audio,96.99,4.3,939
B003K8SFSI,Car & Vehicle Electronics,Coaxial Speakers,Kenwood Excelon KFC-X683C 6x8 Inch 2-Way Custom Fit Speaker System,Kenwood,119.00,4.4,106
B003P163GG,Car & Vehicle Electronics,Car Stereo Receivers,Pyle PLBKA60BK 300 Watts Waterproof Portable Bicycle/Scooter MP3/Ipod Music Player (Black),Pyle,52.83,2.7,7
B003VS8LH2,Car & Vehicle Electronics,Aircraft Accessories,Foggles View Limiting Device for Instrument (IFR) Training,Foggles,32.89,4.2,60
B003VS8LQ8,Car & Vehicle Electronics,Aircraft Accessories,David Clark Headset Pilot Bag,David Clark,27.82,4.6,698
B003VVYL46,Car & Vehicle Electronics,Multichannel Amplifiers,Alpine KTP-445U 4-channel Power Pack Amplifier,Alpine,289.95,4.7,741
B003ZWBG7Q,Car & Vehicle Electronics,Component Subwoofers,"SA-12 D4 REV.3 - Sundown Audio 12"" 750W Dual 4-Ohm SA Series Subwoofer",Sundown Audio,269.99,4.5,245
B0040THE2Y,Car & Vehicle Electronics,Marine GPS Chartplotters,Garmin VUS010R Southeast Florida BLUECHART G2 Vision,Garmin,109.99,3.7,38
B0041ECJMI,Car & Vehicle Electronics,Aircraft Accessories,Jeppesen - Black Captain Pilot Flight Bag | 10001303 | JS621214,Jeppesen,120.19,3.9,12
B0042GWFJW,Car & Vehicle Electronics,Component Subwoofers,"Dayton Audio ND65-4 2-1/2"" Aluminum Cone Full-Range Neo Driver 4 Ohm",Dayton Audio,39.99,4.3,56
B0043WOMQO,Car & Vehicle Electronics,Satellite Radio,"Delphi MyFi, Pioneer Airware, TAO XM2GO Replacement Battery Pack for XM Satellite Radio",Delphi,16.95,4.1,41
B00450EX8Q,Car & Vehicle Electronics,Radio Wiring Harnesses,Sony SO-16 16 Pin Wire Harness,Sony,10.99,4.4,42
B00454XPMW,Car & Vehicle Electronics,Component Subwoofers,"GRS 8PF-8 8"" Paper Cone Foam Surround Woofer",GRS,23.98,4.4,86
B00470YC5S,Car & Vehicle Electronics,Marine GPS Accessories,Garmin 010-11170-02 Split Connector - 14.5mm,Garmin,1.50,5.0,13
B0047YRFX0,Car & Vehicle Electronics,Multichannel Amplifiers,Rolls RA163 8-Channel Distribution Amplifier,rolls,189.00,4.0,29
B004GDF47G,Car & Vehicle Electronics,Fish Finders & Depth Finders,FIA HK108 Marine Stick-A-Stud,FIA,49.30,2.5,9
B004QOS1ZW,Car & Vehicle Electronics,Capacitors,Ceiling Fan Capacitor 4 wire 4/4.5/5,B&M,2.49,4.1,68
B004S5H4RU,Car & Vehicle Electronics,Coaxial Speakers,Mb Quart Fkb116 6.5-Inch 2 Way Formula Series Pair of Full Range Coaxial Car Speakers,MB Quart,28.99,3.9,74
B004W34BHE,Car & Vehicle Electronics,Radio Wiring Harnesses,Scosche FD02BCB Compatible with 1986-97 Ford Power/Speaker Connectors / Wire Harness for Aftermarket Stereo Installation with Color Coded Wires and Pre-installed Wire Connectors,Scosche,9.99,4.6,505
B004W34BYC,Car & Vehicle Electronics,Radio Wiring Harnesses,Scosche VW01BCB Compatible with Select 1986-04 Volkswagen/Audi Euro vehicles Power/Speaker Connector / Wire Harness for Aftermarket Stereo Installation with Color Coded Wires and Pre-installed Wire Connectors,Scosche,14.99,4.5,438
B004X762EY,Car & Vehicle Electronics,Aircraft Accessories,ASAs Color E6B Flight Computer,ASA,40.01,4.8,1213
B004YJQMO6,Car & Vehicle Electronics,Audio & Video Accessories,WFCO 8955 55 amp Power Center,WFCO,288.89,4.5,54
B0052QBRK4,Car & Vehicle Electronics,Coaxial Speakers,"Pioneer TS-A4674R A-Series 4""x6"" 3-Way 200 Watts (pair)",PIONEER,74.99,4.0,90
B0053KWDES,Car & Vehicle Electronics,Multichannel Amplifiers,FiiO E11 Portable Headphone Amplifier - E11,FiiO,61.99,3.9,724
B0053Y28EY,Car & Vehicle Electronics,Capacitors,Whirlpool 8572720 Capacitor,Whirlpool,36.41,4.2,31
B00574TAXC,Car & Vehicle Electronics,Antennas,uxcell 14.6 Inch Vehicle Car AM/FM Radio Antenna Adaptor Extension Cable for Ford for Chevy for Honda for Toyota for Nissan for BMW,uxcell,7.99,4.5,273
B005AUJXLM,Car & Vehicle Electronics,Antennas,FireStik FL3-B Three Foot Firefly Antenna with Tuneable Tip (Black),FireStik,27.79,4.7,1518
B005DNW0LQ,Car & Vehicle Electronics,In-Dash DVD & Video Receivers,Soundstream VIR7830 7-Inch Flip-Up Touch Screen,Soundstream,159.99,3.9,75
B005K22GOG,Car & Vehicle Electronics,Vehicle Audio & Video Installation,Ai GMP345 1995-2005 Universal Slave Replacement Dash Kit,AI,13.06,3.9,17
B005TLAQOK,Car & Vehicle Electronics,Satellite Radio,"6 Volt XM Satellite Radio 6V Hardwired Power Adapter SKYFi, Roady, XR9",SRS,9.99,4.1,16
B005VO7LG6,Car & Vehicle Electronics,Multichannel Amplifiers,FiiO E10 USB DAC Headphone Amplifier,FiiO,69.99,4.0,421
B0066T315A,Car & Vehicle Electronics,Marine GPS Chartplotters,Garmin Vus009r G2 Vision,Garmin,293.96,4.1,7
B006AEYJ48,Car & Vehicle Electronics,Vehicle Backup Cameras,"Audiovox ACA240 2.5"" Wireless Vehicle Rear View camera System",Audiovox,22.99,3.5,7
B006G1PHLY,Car & Vehicle Electronics,Radar Detectors,Long Power Cord for Beltronics / Escort / V1 Radar Detectors,XLT Communications,9.95,4.5,268
B006IF6O8S,Car & Vehicle Electronics,Marine GPS Accessories,"Garmin 010-00957-00 GSD 24 Advanced Sounder Module, Black",GARMIN ELEC.,606.99,5.0,15
B006QFHFCY,Car & Vehicle Electronics,Component Subwoofers,"Rockford Fosgate T1D412 Power 12"" T1 4-Ohm DVC Subwoofer",Rockford Fosgate,449.99,4.1,34
B006VBUVGU,Car & Vehicle Electronics,Dual-Channel Amplifiers,"Tie Down 81225 9-1/2"" Bunk Bracket",Tie Down,21.30,4.5,13
B0070O9ROY,Car & Vehicle Electronics,Coaxial Speakers,"Kenwood 6-1/2"" 300W Max (60W RMS per Pair) 6.5"" KFC 2-Way Sport Series Flush Mount Car Audio Door Coaxial Speakers",Kenwood,49.95,4.5,1296
B0071HZIPW,Car & Vehicle Electronics,Marine Subwoofers,"Lanzar Low Profile Marine Subwoofer System - 1000 Watt 8 Inch Slim Active Waterproof Amplified Bass Speaker - Underseat Mount Audio Sound Amplifier Box, Marine Vehicles - Lanzar AQTB8 (White)",Lanzar,113.99,3.7,351
B007JSEZ98,Car & Vehicle Electronics,Antennas,"Maxrad BMATM38 3/8""-3/4"" Hole Mount Only",Pctel,17.21,4.0,19
B007N6K36U,Car & Vehicle Electronics,Mono Amplifiers,Hertz Compact Power HRC Wired Bass Level Remote Control for HCP Amplifiers,HERTZ,39.99,4.4,57
B007QXKXWE,Car & Vehicle Electronics,Antennas,Wilson 305-600 Black Gum Drop CB Antenna Stud,Wilson Antenna,17.99,4.6,328
B007SNN0T0,Car & Vehicle Electronics,Coaxial Speakers,"Infinity Reference 8602cfx 6"" x 8"" / 5"" x 7"" two-way car audio speakers",Infinity,49.95,4.2,40
B00829TWWI,Car & Vehicle Electronics,Car Dash Mounting Kits,"Scosche CR1293B Compatible with 2011-Up Jeep Cherokee/Dodge Durango ISO Double DIN Dash Kit, Non-Nav Black",Scosche,16.99,4.0,20
B00852XJ3K,Car & Vehicle Electronics,Multichannel Amplifiers,"JVC KS-AX5104 1000W Max, 4-Channel Drvn Series Class A/B Car Amplifier (JVC KSAX5104)",JVC,171.20,3.9,7
B008A6YTNK,Car & Vehicle Electronics,Coaxial Speakers,KICKER Powersports 10PS52504 5.25 Harley Davidson Motorcycle Speakers PS5250,Kicker,149.99,4.1,26
B008BMX80S,Car & Vehicle Electronics,Radio Wiring Harnesses,"Absolute USA H702/7550 Radio Wiring Harness for Nisssan 1995-2007 Power 4 Speaker (70-7550, NWH-702)",Absolute,9.99,4.0,23
B008BWA10I,Car & Vehicle Electronics,Component Subwoofers,"12"" Woofer with Poly Cone and Rubber Surround 120W RMS at 8ohm",MCM Audio Select,34.84,4.2,74
B008I2UYPI,Car & Vehicle Electronics,Coaxial Speakers,2013 Dodge Dart Kicker Speaker Upgrade 77KICK25AB,Mopar,79.96,4.6,165
B008L123IC,Car & Vehicle Electronics,Multichannel Amplifiers,Soundstream PN4.520D 520W 4 Channel Class D Picasso Series Compact Amplifier PN4520D,Soundstream,129.99,4.3,96
B0094XXIL2,Car & Vehicle Electronics,Coaxial Speakers,PA Audio Speaker Weatherproof 12 Watt 8 Ohm (Horn Black),Workman,24.91,4.0,200
B0096TZUY2,Car & Vehicle Electronics,Antennas,AntennaX OEM Style (7-inch) Antenna for Suzuki Aerio,AntennaX,19.99,4.8,9
B009ENG6TI,Car & Vehicle Electronics,Noise Filters,uxcell 5 Pcs UF-50B Clip on Noise 4mm Cable Ferrite Core Filters,uxcell,11.49,4.1,130
B00A3KHCE4,Car & Vehicle Electronics,Capacitors,New Tech Ceiling Fan Capacitor 2 Wire 5uf,NewTech,5.99,4.3,634
B00AJ4I9YQ,Car & Vehicle Electronics,Coaxial Speakers,"AUDIOTEK - ATW500S - Car Vehicle 1200 Watts 1.75"" Titanium Super Tweeter",AUDIOTEK,34.99,3.1,9
B00AJQURWQ,Car & Vehicle Electronics,Vehicle Electronics Accessories,"Led Knight Rider 7 Color 48 SMD Scanning LED 22""",OrangeTag,39.99,4.2,107
B00AUDUX04,Car & Vehicle Electronics,Fish Finders & Depth Finders,Raymarine i50 Tridata Display,Raymarine,542.60,4.9,7
B00B1N3QAG,Car & Vehicle Electronics,Car Stereo Receivers,"Kenwood Single DIN Bluetooth CD/AM/FM USB Auxiliary Input Car Stereo Receiver w/ Dual Phone Connection, Pandora/Spotify/iHeartRadio, Apple iPhone and Android Control with ALPHASONIK EARBUDS",Kenwood,129.95,4.4,1598
B00BDVM8P0,Car & Vehicle Electronics,Antennas,MTC 86337-60151 Antenna Mast Toyota Land Cruiser 1998-2007 9099,MTC,38.99,4.2,135
B00BIKHX6A,Car & Vehicle Electronics,Component Subwoofers,"Rockford Fosgate Punch P1-1X12 Single P1 12"" Loaded Subwoofer Enclosure Ported,Black",Rockford Fosgate,239.99,4.7,94
B00BIKHXYM,Car & Vehicle Electronics,Enclosed Subwoofer Systems,"Rockford Fosgate Punch P1-2X12 Dual P1 12"" Loaded Subwoofer Enclosure Ported",Rockford Fosgate,409.99,4.4,176
B00BKUPIQ0,Car & Vehicle Electronics,Subwoofer Boxes & Enclosures,Rockville RS12 Single 12 1.0 cu.ft. 3/4 MDF Sealed Subwoofer Enclosure Box,Rockville,59.95,4.3,23
B00BO8O9XQ,Car & Vehicle Electronics,Component Subwoofers,Kenwood KSC-SW11 Compact Powered Enclosed Subwoofer for CAR,Kenwood,142.95,4.3,3188
B00BSENVJY,Car & Vehicle Electronics,Marine Electronics,UPG New 12V 7AH 7.5AH 8AH 12 Volt SLA Sealed Lead Acid Fish Finder Battery - 2 Pack,Universal Power Group,39.99,4.8,13
B00BTN8TLO,Car & Vehicle Electronics,Satellite Radio,VAIS Technlogy SL3sat-L SiriusXM Satellite Radio add-on Adapter Compatible with Select Factory Lexus Radios,VAIS Technology,349.99,4.8,13
B00BUTGL1M,Car & Vehicle Electronics,Car Headphones,"RP Accessories IR-2008B Infrared Wireless Headphones, 2-Channel Folding Universal Rear Entertainment System IR Headphone for Car TV and DVD Player Audio, Set of 3",Key Audio,42.99,4.2,174
B00BV6DP2C,Car & Vehicle Electronics,Vehicle Electronics Accessories,APDTY 012232 Driver Information Display Switch,APDTY,20.12,4.4,68
B00BYE342C,Car & Vehicle Electronics,Component Subwoofers,"Dayton Audio UM15-22 15"" Ultimax DVC Subwoofer 2 ohms Per Coil",Dayton Audio,254.98,4.3,20
B00C5T0EZK,Car & Vehicle Electronics,Aircraft Accessories,ASA DCCIG09 Cable Cigarette Plug,ASA,18.99,4.3,18
B00CATS93E,Car & Vehicle Electronics,Aircraft Accessories,Champion CH48103-1 Aircraft Oil Filter,Champion,69.00,5.0,12
B00CBY1G60,Car & Vehicle Electronics,Remote Controls,Pioneer Mounting Sleeve DEH-80PRS DEH-X9500BHS DEH-X8500BH DEH-X8500BS DEH-X7500HD DEH-2500UI DEH-150MP,PIONEER,33.23,4.2,11
B00CCFWFNQ,Car & Vehicle Electronics,Subwoofer Boxes & Enclosures,Belva 10-inch Car Subwoofer Box Angled Sealed 5/8-inch MDF Prelined Polyfil [1TRUCK10],BELVA,104.99,4.1,13
B00DHUA5RI,Car & Vehicle Electronics,Audio & Video Accessories,PAC LPGL-2 L.O.C.PRO Series 2-Channel Ground Loop Isolator/Line Output Converter with 3.5mm Input,PAC,19.99,4.0,23
B00DWDY0HG,Car & Vehicle Electronics,Marine Antennas,Nordwest-Funk VT300 GLOMEX TV Aerial for DVB-T/DVB-T2 White,Nordwest-Funk,81.00,3.9,155
B00E3JUXCY,Car & Vehicle Electronics,Coaxial Speakers,Audiopipe RING10R Nippon 10 Mdf Speaker Ring *sold As Pair*,Audiopipe,17.64,4.5,201
B00EABJD6M,Car & Vehicle Electronics,Power Adapters,"T-Power Car Charger for Samsung, First Data FD-400, Beats, Nortech, Craig, Nortech, Emerson Portable DVD Player Speaker AC DC Car Adapter Cigarette Power Supply",T POWER,12.99,3.9,6
B00EF30UIU,Car & Vehicle Electronics,Car Audio,TracDash 350,RAILBLAZA,75.01,4.6,6
B00ELPTR2W,Car & Vehicle Electronics,Coaxial Speakers,J&M Corporation HCRK-GRTM Rocker Xx Speaker Grills,j&m,103.31,3.9,19
B00EW3CXX8,Car & Vehicle Electronics,Antennas,"Saab Original 9-5, 9-3 Dummy Antenna No Wiring 12762122",Saab,38.12,3.9,24
B00F64OCSG,Car & Vehicle Electronics,Antennas,DODGE RAM 1500 2500 3500 4500 5500 Antenna adapter mount NEW OEM MOPAR,Mopar,9.33,4.7,1082
B00FEDB1RE,Car & Vehicle Electronics,Headrest Video,"TFY Car Headrest Mount for Portable DVD Player-7 Inch (for Sony DVP-FX750, Sony DVP-FX780 and More)",TFY,15.00,3.8,60
B00FFG1YVS,Car & Vehicle Electronics,Vehicle Electronics Accessories,"DCPOWER CAR Coiled Power Cord Compatible Replacement for Whistler XTR-420, XTR-555, XTR-558, XTR-585, XTR-590 Radar Detector",Generic,8.99,3.1,12
B00FMNL4LE,Car & Vehicle Electronics,Subwoofer Boxes & Enclosures,"Rockville RDSM12 Dual 12"" Shallow Mount 0.56 Cu Ft Car Sub Enclosure Box",Rockville,64.95,4.2,29
B00FWS63MO,Car & Vehicle Electronics,Marine GPS Accessories,NAUTICUS Nauticus Smart Tabs SX Series f/Boats 21039;-25039; w/150 - 220hp Motors / SX10512-70 /,Nauticus,170.52,3.2,9
B00FY87JR0,Car & Vehicle Electronics,Component Subwoofers,"2) Rockford Fosgate P2D210 10"" 1200 Watt 2-Ohm Punch Series Car Audio Subwoofers",Rockford Fosgate,299.98,4.3,16
B00GALWXIU,Car & Vehicle Electronics,Antennas,Redman CB NMO Mount Connector Rubber gasket washer Rain Cap seal Antenna Stud,Redman Cb Stop,14.95,4.0,5
B00GGM6KKU,Car & Vehicle Electronics,Vehicle Backup Cameras,"Pyle PLCMTR104 Weatherproof Rearview Backup Camera System with 10.1   LCD Color Monitor, Built-in Quad Control Box Screen, (4) IR Night Vision Cameras, Dual DC 12/24V for Bus, Truck, Trailer, Van",Pyle,330.56,4.0,38
B00GU1V9BM,Car & Vehicle Electronics,Component Subwoofers,"Pyle PLPW6D 6"" Dual Voice Coil 4-Ohm Black Car Stereo Audio Subwoofers (2 Pack)",Pyle,43.40,4.1,292
B00H2WVZRG,Car & Vehicle Electronics,Amplifiers,NVX XBRC Universal Bass Remote Control - Car Amplifier/Amp Bass/Input,NVX,7.99,4.3,128
B00H3RJRES,Car & Vehicle Electronics,Coaxial Speakers,American Bass Usa SQ 5.25 Midrange Speaker,American Bass Usa,40.01,3.9,9
B00H5A8OBK,Car & Vehicle Electronics,In-Dash DVD & Video Receivers,"Pioneer AVH-210EX in-Dash 2-DIN 6.2"" Touchscreen DVD Receiver with Bluetooth with Aux Cable Included",PIONEER,244.99,4.4,227
B00HAYHRL4,Car & Vehicle Electronics,Radio Wiring Harnesses,"Car Stereo Wire Harness and Antenna Adapter Combo to Install an Aftermarket Radio for Select Ford Fiesta, Transit, Transit Connect etc. - See Compatible Vehicles and Years Below",Generic,15.95,4.3,96
B00HCGDNPE,Car & Vehicle Electronics,Subwoofer Boxes & Enclosures,Q Power QBOMB10TB Dual 10 Inch Triangle Ported Subwoofer Box w/Bedliner Spray,Q Power,109.99,4.3,290
B00HESYSRC,Car & Vehicle Electronics,Audio & Video Accessories,Arterra (WF-5110H 1000W Pure Sine Inverter,Arterra,589.99,4.0,7
B00HHN8LMC,Car & Vehicle Electronics,Satellite Radio,Replacement for Sirius SL2 Battery - Compatible with Sirius Stiletto 2 Satellite Radio Battery (1400mAh 3.7V Lithium-Ion),Upstart Battery,17.99,3.9,24
B00HQRMRBU,Car & Vehicle Electronics,Coaxial Speakers,"Planet Audio Tq573 Anarchy Speakers (5"" X 7""; 3 Way; 100W Max)",Planet Audio,68.10,4.4,22
B00HYYK8Z2,Car & Vehicle Electronics,Coaxial Speakers,4 New Rockford Fosgate R169X3 6x9 260W 3 Way Car Coaxial Speakers Audio Stereo,Rockford Fosgate,139.98,4.4,228
B00I092XZ8,Car & Vehicle Electronics,Coaxial Speakers,"Rockford Fosgate R169X2 6x9"" 260W 2 Way Car Coaxial Speakers Audio Stereo",Rockford Fosgate,179.98,4.3,58
B00I55SAJK,Car & Vehicle Electronics,Component Subwoofers,"PYLE PLPW8D 8"" 1600W Car Audio Subwoofers Subs Woofers Stereo DVC 4-Ohm",Pyle,110.87,4.1,55
B00IBDSFAU,Car & Vehicle Electronics,Auxiliary Input Adapters,BOSS Audio Systems MUSB35 Universal USB 3.5mm 6 foot long Auxiliary Interface Mount and Cable,BOSS Audio Systems,15.99,4.6,630
B00IFECJ0W,Car & Vehicle Electronics,Subwoofer Boxes & Enclosures,"Compatible with Ford F150 Super Crew Cab Truck 2009-2014 Single 12"" Subwoofer Sub Box Speaker Enclosure",American Sound Connection,119.95,4.1,82
B00IFEFOMW,Car & Vehicle Electronics,Subwoofer Boxes & Enclosures,"ASC Universal Subwoofer 15"" Spacer Ring adds 3/4"" Depth to Sub Box Enclosure",American Sound Connection,22.89,3.8,23
B00II5DC6I,Car & Vehicle Electronics,Dual-Channel Amplifiers,BOSS Audio Systems R1002 Riot 200 Watt 2-Channel Class A/B 2 Ohm Stable Full Range Car Audio Amplifier and AKS8 Amplifier Installation Wiring Kit,BOSS Audio Systems,65.99,3.9,60
B00II681G8,Car & Vehicle Electronics,Component Subwoofers,"Planet Audio AC12D 12"" 7200W Car Audio Power Subwoofers Subs Woofers DVC",Planet Audio,283.93,4.0,62
B00IKVHA9K,Car & Vehicle Electronics,Audio & Video Accessories,KISAE Technology TS20A 20 Amp Transfer Switch,KISAE Technology,80.61,4.8,9
B00IYKC07E,Car & Vehicle Electronics,Mono Amplifiers,MTX Audio WET500.1 500W RMS Mono Block Class D Marine Amplifier,MTX,171.77,4.6,18
B00JIAVO44,Car & Vehicle Electronics,Antennas,AntennaMastsRus - Retractable Manual Antenna is Compatible with (Toyota Tercel - Paseo - Corolla - Camry - Previa - HiAce - Hilux) (Geo Prism - Tracker) (Subaru Impreza - Loyale),AntennaMastsRus,19.99,4.3,49
B00JKQW15W,Car & Vehicle Electronics,Satellite Radio,MPF Products 1615mAh Extended AE737173025076 Battery Replacement Compatible with Sirius Stiletto 2 SL2 Portable Satellite Radio SL2PK1 01070000014,MPF Products,17.95,4.3,69
B00JKT73X4,Car & Vehicle Electronics,Fish Finders & Depth Finders,Humminbird 600032-1 AutoChart PRO North America Sonar & GPS DVD PC Mapping Software Small,Humminbird,183.06,4.0,38
B00JZTE00I,Car & Vehicle Electronics,Coaxial Speakers,"Dayton Audio RS100-4 4"" Reference Full-Range Driver 4 Ohm",Dayton Audio,47.99,4.5,55
B00K1F71N8,Car & Vehicle Electronics,Coaxial Speakers,"Rockford Fosgate PP4-T 1.5"" 400 Watt Heavy Duty Car Power Bullet Tweeters",Rockford Fosgate,359.96,3.5,7
B00K5JP9U2,Car & Vehicle Electronics,Subwoofer Boxes & Enclosures,SoundBox Avalanche/Escalade EXT 2002-2013 Dual 10'' Subwoofer Enclosure,SoundBox,124.95,3.8,10
B00KF3Y7E2,Car & Vehicle Electronics,Subwoofer Boxes & Enclosures,"SoundBox Ram Quad/Crew Cab 2002-2018 Dual 12"" Subwoofer Enclosure Sub Box",SoundBox,99.95,4.1,63
B00KGFA79I,Car & Vehicle Electronics,Marine GPS Chartplotters,Garmin TM150M Transom Mount - 8 Pin,Garmin,242.49,4.8,5
B00KI0HJIS,Car & Vehicle Electronics,Subwoofer Boxes & Enclosures,"SoundBox Tundra Double Cab 2007-2018 Dual 10"" Subwoofer Enclosure Sub Box",SoundBox,164.95,5.0,8
B00KJ0Y2VE,Car & Vehicle Electronics,Enclosed Subwoofer Systems,"American Sound Connection GM2X10-AV-ECL-US Compatible with Chevy Silverado 2500HD Crew Cab Truck 2001-2007 Dual 10"" Subwoofer Enclosure Sub Box and 43C104 10"" Subwoofer Single 4 Ohm 150W",American Sound Connection,249.95,4.0,5
B00KJ0Z7B8,Car & Vehicle Electronics,Enclosed Subwoofer Systems,"Kicker Bundle Compatible with Universal Car C10 Comp Dual 10"" Loaded Vented Port Sub Box Enclosure 2 Ohm",American Sound Connection,194.95,4.1,9
B00KJ0ZK2E,Car & Vehicle Electronics,Enclosed Subwoofer Systems,"American Sound Connection ASC JEEP2X10RL Compatible with Wrangler YJ & TJ 1987-2006 Custom Dual 10"" Sub Box and 43C104 10"" Comp C10 Series Sub",American Sound Connection,309.95,3.1,14
B00KJ10D3O,Car & Vehicle Electronics,Enclosed Subwoofer Systems,"Kicker Bundle Compatible with 2005-2012 Toyota Tacoma Double Cab 43C104 Comp C10 Dual 10"" Loaded Sub Box Enclosure",American Sound Connection,284.95,4.6,78
B00KL5MISQ,Car & Vehicle Electronics,Mono Amplifiers,"Sound Storm Laboratories EV1500M 1,500-Watt Monoblock Amplifier with High/Low Crossover Remote Subwoofer Level Control",Sound Storm Laboratories,119.20,3.9,78
B00KQ4K8WA,Car & Vehicle Electronics,Radio Wiring Harnesses,Metra Electronics 70-1776 Radio Harness For Models w/Factory NAV And w/o THX Plugs In To Car Harness At Radio Location Radio Harness,Metra Electronics,18.17,4.1,64
B00MRL30N4,Car & Vehicle Electronics,Car Stereo Receivers,Soundstream VR-623B Built-in Bluetooth 6.2 Inch Touchscreen High Resolution TFT LCD Car CD DVD MP3 Receiver Hands Free Calls Audio Streaming USB AUX SD Card Inputs LED RGB Colors AM/FM Radio Stereo,PIONEER,150.00,4.1,972
B00MW4IJRI,Car & Vehicle Electronics,Aircraft Accessories,Flight Bag 1 V3 - Cockpit Bag,Aero Phoenix,90.66,4.5,69
B00MYTF09G,Car & Vehicle Electronics,Fish Finders & Depth Finders,"Vexilar SP200 T-Box Smartphone Fish Finder, Black",Vexilar,148.76,4.4,206
B00N41FXC2,Car & Vehicle Electronics,Coaxial Speakers,Adafruit Mini Metal Speaker w/Wires - 8 ohm 0.5W [ADA1890],Adafruit,5.33,4.4,172
B00N4BIZ72,Car & Vehicle Electronics,Mono Amplifiers,US Acoustics Mike 1500 RMS at 1 Ohm Class D Mono Subwoofer Amplifier,TOMENGBEI,309.00,5.0,6
