user_id,age,gender,region,signup_at,acquisition_channel,membership_tier,primary_device
USR-000962,56,female,SEOUL,2024-07-04T08:22:00+09:00,direct,plus,mobile
USR-000963,40,female,GYEONGGI,2025-02-20T22:45:00+09:00,direct,vip,desktop
USR-000964,70,male,INCHEON,2025-06-12T06:19:00+09:00,social,basic,mobile
USR-000965,25,female,GYEONGGI,2025-10-29T20:58:00+09:00,organic,premium,desktop
USR-000966,44,male,INCHEON,2025-11-19T15:04:00+09:00,affiliate,basic,mobile
USR-000967,61,female,SEOUL,2025-12-12T22:28:00+09:00,paid_search,premium,desktop
USR-000968,36,male,SEOUL,2025-02-12T04:17:00+09:00,paid_search,plus,desktop
USR-000969,23,female,SEOUL,2026-05-20T11:46:00+09:00,direct,basic,desktop
USR-000970,62,male,SEOUL,2026-03-03T02:40:00+09:00,referral,basic,mobile
USR-000971,34,male,SEOUL,2025-06-09T12:48:00+09:00,affiliate,plus,mobile
USR-000972,51,male,DAEGU,2024-07-26T13:09:00+09:00,social,basic,mobile
USR-000973,42,female,SEOUL,2025-12-06T22:51:00+09:00,direct,basic,desktop
USR-000974,41,male,GYEONGGI,2024-09-04T05:04:00+09:00,direct,vip,mobile
USR-000975,61,male,OTHER,2025-12-19T03:56:00+09:00,direct,basic,mobile
USR-000976,23,female,SEOUL,2026-05-01T14:15:00+09:00,direct,plus,desktop
USR-000977,49,female,GYEONGGI,2024-10-11T20:06:00+09:00,social,basic,mobile
USR-000978,46,female,INCHEON,2026-04-04T06:45:00+09:00,referral,plus,mobile
USR-000979,42,female,BUSAN,2025-02-21T05:12:00+09:00,social,plus,mobile
USR-000980,46,male,INCHEON,2026-05-04T08:46:00+09:00,email,basic,mobile
USR-000981,38,female,GYEONGGI,2026-06-19T08:57:00+09:00,paid_search,basic,mobile
USR-000982,74,male,GYEONGGI,2025-04-23T09:14:00+09:00,email,premium,mobile
USR-000983,52,female,INCHEON,2026-03-29T19:52:00+09:00,organic,basic,mobile
USR-000984,67,female,DAEGU,2025-10-30T14:54:00+09:00,social,plus,mobile
USR-000985,34,female,GYEONGGI,2026-05-20T18:52:00+09:00,paid_search,basic,mobile
USR-000986,61,male,BUSAN,2025-11-20T17:17:00+09:00,direct,plus,desktop
USR-000987,50,female,GWANGJU,2025-12-28T21:58:00+09:00,organic,basic,mobile
USR-000988,44,male,GWANGJU,2026-02-05T18:35:00+09:00,direct,basic,mobile
USR-000989,31,male,DAEGU,2025-02-25T02:04:00+09:00,paid_search,premium,mobile
USR-000990,43,female,DAEGU,2024-09-01T08:10:00+09:00,organic,premium,mobile
USR-000991,48,female,SEOUL,2025-11-27T02:13:00+09:00,direct,plus,mobile
USR-000992,25,male,INCHEON,2025-08-08T08:27:00+09:00,affiliate,basic,mobile
USR-000993,21,female,GYEONGGI,2025-08-19T23:08:00+09:00,direct,premium,mobile
USR-000994,42,male,INCHEON,2025-11-19T13:44:00+09:00,organic,basic,mobile
USR-000995,32,male,GYEONGGI,2026-04-18T22:25:00+09:00,paid_search,basic,mobile
USR-000996,18,male,SEOUL,2024-08-06T15:06:00+09:00,referral,basic,desktop
USR-000997,43,female,GYEONGGI,2025-05-26T04:25:00+09:00,paid_search,plus,mobile
USR-000998,24,male,GYEONGGI,2024-10-11T22:24:00+09:00,email,basic,mobile
USR-000999,26,male,GYEONGGI,2025-05-09T06:13:00+09:00,paid_search,basic,mobile
USR-001000,19,female,SEOUL,2025-09-03T05:34:00+09:00,organic,basic,mobile
USR-001001,31,male,DAEJEON,2024-09-02T01:47:00+09:00,paid_search,basic,mobile
USR-001002,27,female,GWANGJU,2026-01-27T08:56:00+09:00,organic,basic,mobile
USR-001003,61,female,OTHER,2025-10-10T12:58:00+09:00,social,basic,mobile
USR-001004,44,female,SEOUL,2026-05-14T02:32:00+09:00,organic,premium,mobile
USR-001005,41,female,SEOUL,2026-01-02T00:55:00+09:00,referral,basic,desktop
USR-001006,22,female,INCHEON,2025-11-07T20:54:00+09:00,referral,basic,mobile
USR-001007,35,male,SEOUL,2025-04-08T11:51:00+09:00,affiliate,basic,mobile
USR-001008,26,female,SEOUL,2025-02-07T09:13:00+09:00,organic,premium,mobile
USR-001009,20,male,GYEONGGI,2026-06-17T14:33:00+09:00,affiliate,premium,mobile
USR-001010,29,male,GYEONGGI,2025-10-10T08:58:00+09:00,organic,basic,desktop
USR-001011,70,male,GYEONGGI,2025-02-11T15:42:00+09:00,referral,basic,desktop
USR-001012,52,male,SEOUL,2024-11-19T00:50:00+09:00,referral,premium,mobile
USR-001013,33,female,BUSAN,2026-05-21T16:48:00+09:00,social,basic,desktop
USR-001014,22,female,GYEONGGI,2025-08-11T18:07:00+09:00,paid_search,basic,mobile
USR-001015,44,female,GYEONGGI,2025-07-06T05:11:00+09:00,paid_search,basic,desktop
USR-001016,32,male,SEOUL,2025-12-27T20:14:00+09:00,social,vip,mobile
USR-001017,38,male,SEOUL,2026-06-09T19:50:00+09:00,direct,plus,mobile
USR-001018,27,female,DAEGU,2026-05-30T05:33:00+09:00,affiliate,basic,desktop
USR-001019,34,female,SEOUL,2025-11-08T19:55:00+09:00,paid_search,basic,mobile
USR-001020,18,male,SEOUL,2025-06-15T19:51:00+09:00,paid_search,premium,mobile
USR-001021,53,female,SEOUL,2025-12-10T05:06:00+09:00,email,premium,mobile
USR-001022,32,female,GYEONGGI,2025-09-24T15:45:00+09:00,affiliate,plus,mobile
USR-001023,32,female,SEOUL,2025-06-23T04:02:00+09:00,social,basic,mobile
USR-001024,19,female,BUSAN,2025-12-22T02:37:00+09:00,organic,basic,mobile
USR-001025,30,male,OTHER,2024-07-31T21:19:00+09:00,referral,plus,mobile
USR-001026,26,male,GYEONGGI,2026-02-07T15:38:00+09:00,affiliate,basic,desktop
USR-001027,41,male,GYEONGGI,2025-08-16T01:07:00+09:00,organic,plus,mobile
USR-001028,29,female,INCHEON,2025-10-27T04:07:00+09:00,social,basic,mobile
USR-001029,32,male,OTHER,2025-04-20T01:42:00+09:00,organic,basic,mobile
USR-001030,36,male,DAEJEON,2026-01-12T12:41:00+09:00,paid_search,basic,desktop
USR-001031,25,female,OTHER,2025-03-13T20:49:00+09:00,organic,basic,mobile
USR-001032,35,female,GYEONGGI,2025-04-21T16:43:00+09:00,social,plus,mobile
USR-001033,56,female,SEOUL,2026-06-11T17:04:00+09:00,organic,basic,desktop
USR-001034,52,female,SEOUL,2024-08-09T02:44:00+09:00,social,basic,desktop
USR-001035,18,male,GYEONGGI,2025-12-16T02:22:00+09:00,direct,basic,mobile
USR-001036,26,male,BUSAN,2025-07-23T16:27:00+09:00,organic,plus,mobile
USR-001037,46,male,BUSAN,2025-07-28T16:58:00+09:00,paid_search,basic,mobile
USR-001038,34,male,GYEONGGI,2025-05-07T05:30:00+09:00,referral,basic,mobile
USR-001039,42,female,GYEONGGI,2025-03-12T15:17:00+09:00,paid_search,plus,desktop
USR-001040,33,male,SEOUL,2024-11-15T19:05:00+09:00,direct,basic,desktop
USR-001041,26,male,SEOUL,2025-04-09T04:19:00+09:00,direct,basic,mobile
USR-001042,30,male,DAEGU,2026-05-13T02:33:00+09:00,social,plus,mobile
USR-001043,73,female,DAEJEON,2024-07-04T00:22:00+09:00,referral,plus,mobile
USR-001044,62,female,GYEONGGI,2024-10-20T06:04:00+09:00,referral,basic,tablet
USR-001045,29,male,INCHEON,2024-10-19T16:32:00+09:00,organic,basic,desktop
USR-001046,50,male,GWANGJU,2026-06-01T13:13:00+09:00,organic,basic,mobile
USR-001047,47,female,SEOUL,2024-12-17T02:07:00+09:00,affiliate,vip,desktop
USR-001048,62,female,SEOUL,2026-01-01T08:42:00+09:00,organic,basic,mobile
USR-001049,35,male,BUSAN,2025-03-18T03:13:00+09:00,organic,plus,mobile
USR-001050,28,male,BUSAN,2025-08-25T06:04:00+09:00,social,plus,mobile
USR-001051,42,unknown,SEOUL,2025-12-12T05:51:00+09:00,organic,basic,desktop
USR-001052,24,female,SEOUL,2024-10-02T00:10:00+09:00,paid_search,basic,mobile
USR-001053,28,male,SEOUL,2025-10-07T00:09:00+09:00,paid_search,premium,desktop
USR-001054,38,male,DAEGU,2025-01-26T03:10:00+09:00,referral,basic,mobile
USR-001055,57,male,SEOUL,2026-04-09T21:32:00+09:00,referral,basic,mobile
USR-001056,23,female,SEOUL,2025-04-27T20:44:00+09:00,paid_search,plus,desktop
USR-001057,40,male,OTHER,2025-12-17T18:22:00+09:00,email,basic,mobile
USR-001058,23,female,BUSAN,2025-05-05T20:51:00+09:00,referral,basic,desktop
USR-001059,63,female,DAEGU,2024-12-18T21:50:00+09:00,paid_search,basic,desktop
USR-001060,23,female,BUSAN,2025-03-24T05:25:00+09:00,paid_search,premium,mobile
USR-001061,30,male,GYEONGGI,2024-12-29T04:20:00+09:00,organic,basic,desktop
USR-001062,39,male,SEOUL,2025-03-27T16:26:00+09:00,organic,premium,mobile
USR-001063,26,female,SEOUL,2025-05-08T03:28:00+09:00,affiliate,basic,mobile
USR-001064,54,male,GYEONGGI,2025-12-13T04:52:00+09:00,paid_search,basic,desktop
USR-001065,20,male,SEOUL,2025-11-16T13:23:00+09:00,organic,plus,mobile
USR-001066,64,female,GYEONGGI,2025-05-22T08:18:00+09:00,organic,basic,desktop
USR-001067,50,male,GYEONGGI,2025-11-19T20:26:00+09:00,paid_search,vip,desktop
USR-001068,21,female,SEOUL,2024-12-20T23:34:00+09:00,direct,basic,mobile
USR-001069,29,male,SEOUL,2024-07-13T01:57:00+09:00,organic,basic,mobile
USR-001070,33,female,SEOUL,2025-03-23T01:38:00+09:00,organic,basic,desktop
USR-001071,50,female,SEOUL,2025-04-12T01:35:00+09:00,referral,basic,mobile
USR-001072,20,female,GYEONGGI,2026-01-02T17:37:00+09:00,organic,basic,mobile
USR-001073,32,male,GYEONGGI,2024-11-15T15:19:00+09:00,referral,basic,mobile
USR-001074,32,female,BUSAN,2025-12-11T08:51:00+09:00,direct,plus,mobile
USR-001075,33,male,OTHER,2025-01-25T14:31:00+09:00,paid_search,basic,mobile
USR-001076,35,male,GYEONGGI,2024-07-24T18:14:00+09:00,organic,plus,mobile
USR-001077,24,male,SEOUL,2024-11-26T09:35:00+09:00,affiliate,premium,desktop
USR-001078,38,female,SEOUL,2025-09-02T13:58:00+09:00,paid_search,plus,mobile
USR-001079,31,male,SEOUL,2026-01-28T09:43:00+09:00,email,basic,mobile
USR-001080,39,female,SEOUL,2025-10-11T10:23:00+09:00,organic,basic,desktop
USR-001081,23,female,SEOUL,2025-09-27T03:39:00+09:00,referral,basic,desktop
USR-001082,45,male,DAEJEON,2025-06-13T03:28:00+09:00,organic,basic,mobile
USR-001083,53,female,BUSAN,2025-04-26T09:58:00+09:00,paid_search,premium,mobile
USR-001084,24,male,SEOUL,2025-03-23T14:39:00+09:00,social,plus,mobile
USR-001085,44,female,SEOUL,2025-02-19T12:47:00+09:00,direct,basic,mobile
USR-001086,34,female,SEOUL,2025-08-25T10:52:00+09:00,organic,basic,mobile
USR-001087,38,male,SEOUL,2024-12-15T22:35:00+09:00,social,basic,desktop
USR-001088,27,female,INCHEON,2025-07-26T15:36:00+09:00,paid_search,basic,mobile
USR-001089,32,male,GYEONGGI,2025-03-21T07:50:00+09:00,organic,plus,mobile
USR-001090,59,female,SEOUL,2024-12-04T00:16:00+09:00,referral,basic,desktop
USR-001091,22,male,BUSAN,2024-10-11T13:26:00+09:00,email,basic,mobile
USR-001092,21,male,GYEONGGI,2024-07-02T07:09:00+09:00,organic,vip,desktop
USR-001093,40,male,BUSAN,2025-03-20T08:27:00+09:00,organic,plus,tablet
USR-001094,53,male,SEOUL,2025-02-19T18:50:00+09:00,referral,plus,mobile
USR-001095,32,male,GYEONGGI,2025-04-05T00:29:00+09:00,affiliate,premium,desktop
USR-001096,39,male,OTHER,2024-11-04T13:24:00+09:00,social,premium,mobile
USR-001097,34,male,SEOUL,2024-08-13T02:10:00+09:00,organic,premium,desktop
USR-001098,19,male,INCHEON,2025-08-09T15:53:00+09:00,direct,basic,mobile
USR-001099,48,male,SEOUL,2025-11-02T06:06:00+09:00,social,basic,mobile
USR-001100,38,female,SEOUL,2025-10-12T10:00:00+09:00,organic,plus,mobile
USR-001101,44,female,SEOUL,2026-02-02T07:14:00+09:00,referral,basic,tablet
USR-001102,61,male,SEOUL,2025-12-21T23:26:00+09:00,organic,plus,desktop
USR-001103,35,male,SEOUL,2025-06-10T06:18:00+09:00,paid_search,plus,desktop
USR-001104,54,unknown,SEOUL,2026-06-24T06:58:00+09:00,paid_search,basic,mobile
USR-001105,19,female,GYEONGGI,2025-02-12T15:16:00+09:00,organic,premium,mobile
USR-001106,32,female,GYEONGGI,2025-06-13T03:44:00+09:00,social,premium,mobile
USR-001107,59,male,DAEGU,2025-09-08T23:14:00+09:00,direct,premium,desktop
USR-001108,31,female,DAEGU,2026-04-01T05:49:00+09:00,paid_search,basic,mobile
USR-001109,53,female,DAEGU,2025-07-16T15:23:00+09:00,organic,plus,mobile
USR-001110,20,male,SEOUL,2025-02-10T04:34:00+09:00,organic,premium,desktop
USR-001111,47,female,BUSAN,2026-01-10T07:18:00+09:00,affiliate,plus,tablet
USR-001112,51,male,DAEJEON,2026-03-25T02:38:00+09:00,organic,basic,desktop
USR-001113,42,female,SEOUL,2025-11-22T23:00:00+09:00,organic,basic,mobile
USR-001114,34,female,SEOUL,2025-07-16T22:45:00+09:00,email,basic,desktop
USR-001115,20,unknown,GYEONGGI,2025-06-29T08:22:00+09:00,email,basic,mobile
USR-001116,44,male,DAEJEON,2026-04-14T18:51:00+09:00,paid_search,basic,mobile
USR-001117,21,male,GYEONGGI,2025-08-06T09:21:00+09:00,direct,basic,mobile
USR-001118,49,male,GYEONGGI,2025-07-30T21:59:00+09:00,affiliate,basic,desktop
USR-001119,20,male,DAEJEON,2025-10-26T12:24:00+09:00,social,basic,mobile
USR-001120,31,male,INCHEON,2024-08-29T01:48:00+09:00,email,plus,desktop
USR-001121,34,female,BUSAN,2024-12-15T01:07:00+09:00,organic,basic,tablet
USR-001122,19,male,GYEONGGI,2025-08-13T10:22:00+09:00,direct,basic,mobile
USR-001123,53,male,GYEONGGI,2026-05-22T05:09:00+09:00,referral,premium,mobile
USR-001124,55,female,GYEONGGI,2026-02-11T03:17:00+09:00,organic,premium,mobile
USR-001125,33,male,GYEONGGI,2026-06-26T03:17:00+09:00,organic,basic,desktop
USR-001126,27,female,BUSAN,2025-07-19T17:57:00+09:00,organic,plus,mobile
USR-001127,32,male,GYEONGGI,2024-09-12T08:22:00+09:00,paid_search,basic,mobile
USR-001128,41,male,GYEONGGI,2025-03-11T07:44:00+09:00,paid_search,basic,mobile
USR-001129,54,female,SEOUL,2025-07-27T16:00:00+09:00,organic,basic,mobile
USR-001130,71,female,INCHEON,2026-05-30T08:02:00+09:00,referral,basic,desktop
USR-001131,53,female,GYEONGGI,2026-05-02T10:53:00+09:00,email,basic,mobile
USR-001132,42,male,GYEONGGI,2025-01-15T03:04:00+09:00,social,premium,mobile
USR-001133,30,male,SEOUL,2024-11-30T15:21:00+09:00,organic,basic,desktop
USR-001134,40,male,GYEONGGI,2025-05-30T03:52:00+09:00,paid_search,basic,mobile
USR-001135,45,male,DAEGU,2026-02-14T17:58:00+09:00,organic,plus,desktop
USR-001136,59,male,GYEONGGI,2024-12-13T12:39:00+09:00,referral,basic,mobile
USR-001137,44,female,SEOUL,2024-10-16T19:26:00+09:00,organic,basic,mobile
USR-001138,19,female,GYEONGGI,2025-02-02T02:31:00+09:00,paid_search,basic,tablet
USR-001139,44,male,INCHEON,2026-01-01T20:14:00+09:00,organic,basic,desktop
USR-001140,18,female,SEOUL,2024-12-30T14:08:00+09:00,paid_search,basic,mobile
USR-001141,51,male,SEOUL,2025-09-30T02:51:00+09:00,referral,basic,mobile
USR-001142,68,male,SEOUL,2026-03-27T06:55:00+09:00,direct,plus,mobile
USR-001143,25,male,SEOUL,2025-10-20T16:57:00+09:00,email,basic,mobile
USR-001144,41,female,GWANGJU,2025-09-24T23:47:00+09:00,affiliate,basic,mobile
USR-001145,22,female,INCHEON,2025-01-14T21:28:00+09:00,affiliate,basic,mobile
USR-001146,20,male,SEOUL,2025-06-24T06:16:00+09:00,social,plus,mobile
USR-001147,56,female,GYEONGGI,2026-06-28T20:05:00+09:00,direct,basic,mobile
USR-001148,25,male,BUSAN,2025-12-14T10:14:00+09:00,referral,basic,mobile
USR-001149,43,female,SEOUL,2026-05-16T15:42:00+09:00,direct,plus,desktop
USR-001150,39,male,GYEONGGI,2026-04-01T15:06:00+09:00,direct,basic,mobile
USR-001151,74,male,INCHEON,2026-05-09T23:58:00+09:00,organic,basic,desktop
USR-001152,23,male,DAEGU,2025-05-05T06:06:00+09:00,organic,plus,mobile
USR-001153,32,male,SEOUL,2026-01-13T03:24:00+09:00,direct,basic,desktop
USR-001154,41,male,SEOUL,2026-04-08T08:50:00+09:00,organic,basic,desktop
USR-001155,27,female,GYEONGGI,2025-08-26T17:17:00+09:00,referral,premium,desktop
USR-001156,43,male,OTHER,2024-12-16T00:44:00+09:00,organic,plus,mobile
USR-001157,28,female,BUSAN,2025-09-26T13:13:00+09:00,referral,basic,mobile
USR-001158,36,female,SEOUL,2025-03-12T08:27:00+09:00,affiliate,basic,mobile
USR-001159,28,male,SEOUL,2025-10-21T21:38:00+09:00,organic,basic,mobile
USR-001160,26,female,INCHEON,2025-11-29T14:27:00+09:00,paid_search,basic,desktop
USR-001161,18,female,GYEONGGI,2026-01-18T07:14:00+09:00,referral,basic,mobile
USR-001162,41,female,INCHEON,2024-12-13T15:35:00+09:00,referral,plus,tablet
USR-001163,35,female,SEOUL,2025-03-27T17:47:00+09:00,affiliate,plus,desktop
USR-001164,31,male,INCHEON,2024-12-23T14:06:00+09:00,paid_search,basic,mobile
USR-001165,48,female,GYEONGGI,2024-10-25T23:40:00+09:00,referral,plus,desktop
USR-001166,22,female,SEOUL,2024-08-18T10:57:00+09:00,social,basic,mobile
USR-001167,33,male,BUSAN,2024-09-19T04:22:00+09:00,referral,basic,mobile
USR-001168,36,male,SEOUL,2026-04-08T07:05:00+09:00,organic,basic,desktop
USR-001169,51,female,SEOUL,2025-05-23T21:00:00+09:00,email,premium,desktop
USR-001170,44,female,GYEONGGI,2025-03-08T14:08:00+09:00,organic,vip,mobile
USR-001171,46,female,GYEONGGI,2025-04-01T13:35:00+09:00,organic,basic,desktop
USR-001172,29,female,INCHEON,2025-07-19T03:17:00+09:00,organic,plus,mobile
USR-001173,31,male,GYEONGGI,2024-09-03T05:45:00+09:00,social,vip,mobile
USR-001174,25,male,GYEONGGI,2025-01-04T21:16:00+09:00,direct,basic,mobile
USR-001175,55,female,GYEONGGI,2025-06-09T20:21:00+09:00,paid_search,basic,desktop
USR-001176,65,male,GYEONGGI,2026-05-21T05:38:00+09:00,affiliate,basic,desktop
USR-001177,52,male,OTHER,2024-08-29T17:13:00+09:00,paid_search,basic,mobile
USR-001178,74,female,GYEONGGI,2025-01-21T01:28:00+09:00,referral,basic,mobile
USR-001179,39,male,SEOUL,2025-06-21T13:00:00+09:00,email,basic,mobile
USR-001180,49,unknown,SEOUL,2025-05-07T19:39:00+09:00,referral,vip,mobile
USR-001181,50,male,INCHEON,2025-10-29T08:54:00+09:00,paid_search,vip,mobile
USR-001182,22,female,DAEGU,2026-05-25T12:45:00+09:00,social,basic,mobile
USR-001183,53,female,SEOUL,2025-11-25T00:19:00+09:00,social,plus,mobile
USR-001184,40,female,GYEONGGI,2024-10-25T09:19:00+09:00,paid_search,vip,desktop
USR-001185,18,male,GYEONGGI,2025-12-09T01:28:00+09:00,paid_search,basic,mobile
USR-001186,18,male,SEOUL,2026-05-18T09:27:00+09:00,email,basic,mobile
USR-001187,61,female,GYEONGGI,2025-08-25T15:26:00+09:00,direct,plus,mobile
USR-001188,42,male,GYEONGGI,2026-06-15T05:44:00+09:00,organic,basic,tablet
USR-001189,52,male,SEOUL,2025-09-18T21:33:00+09:00,referral,basic,mobile
USR-001190,43,female,DAEGU,2026-05-16T20:31:00+09:00,referral,plus,mobile
USR-001191,26,female,SEOUL,2026-03-30T20:56:00+09:00,referral,basic,desktop
USR-001192,23,male,SEOUL,2025-03-11T04:08:00+09:00,direct,plus,mobile
USR-001193,37,male,SEOUL,2026-02-01T23:22:00+09:00,email,basic,mobile
USR-001194,28,male,SEOUL,2025-03-31T20:35:00+09:00,paid_search,plus,mobile
USR-001195,29,male,SEOUL,2025-05-02T13:09:00+09:00,paid_search,vip,mobile
USR-001196,32,male,GYEONGGI,2025-11-15T13:34:00+09:00,paid_search,basic,mobile
USR-001197,23,male,SEOUL,2025-07-10T11:24:00+09:00,direct,basic,desktop
USR-001198,38,female,BUSAN,2026-05-03T09:37:00+09:00,referral,basic,tablet
USR-001199,40,female,SEOUL,2024-11-27T21:00:00+09:00,organic,vip,desktop
USR-001200,33,female,OTHER,2024-10-28T10:03:00+09:00,organic,basic,mobile
USR-001201,46,female,BUSAN,2024-08-26T21:03:00+09:00,paid_search,plus,mobile
USR-001202,42,female,INCHEON,2026-04-07T13:33:00+09:00,paid_search,vip,mobile
USR-001203,51,female,GYEONGGI,2024-10-03T04:15:00+09:00,direct,basic,mobile
USR-001204,38,female,GYEONGGI,2024-10-25T01:58:00+09:00,organic,basic,mobile
USR-001205,30,male,DAEGU,2025-04-08T09:44:00+09:00,email,basic,desktop
USR-001206,57,female,GYEONGGI,2026-02-11T09:47:00+09:00,paid_search,basic,desktop
USR-001207,35,female,GYEONGGI,2026-04-26T15:58:00+09:00,paid_search,basic,mobile
USR-001208,60,female,GYEONGGI,2025-05-12T13:18:00+09:00,social,basic,mobile
USR-001209,41,male,SEOUL,2026-06-03T19:37:00+09:00,organic,plus,mobile
USR-001210,31,female,SEOUL,2025-08-05T09:10:00+09:00,direct,basic,desktop
USR-001211,18,male,DAEGU,2026-01-23T18:45:00+09:00,affiliate,basic,mobile
USR-001212,39,female,SEOUL,2025-08-22T02:12:00+09:00,referral,plus,mobile
USR-001213,54,female,INCHEON,2025-05-05T15:13:00+09:00,organic,premium,mobile
USR-001214,20,male,GYEONGGI,2026-06-11T16:20:00+09:00,direct,basic,mobile
USR-001215,51,male,INCHEON,2025-11-07T08:13:00+09:00,paid_search,basic,desktop
USR-001216,43,female,GYEONGGI,2025-04-09T11:07:00+09:00,organic,basic,mobile
USR-001217,24,female,SEOUL,2026-05-09T11:36:00+09:00,paid_search,premium,desktop
USR-001218,59,male,SEOUL,2026-05-18T15:02:00+09:00,paid_search,basic,tablet
USR-001219,36,male,GYEONGGI,2025-03-21T05:10:00+09:00,organic,basic,mobile
USR-001220,60,female,SEOUL,2025-04-05T03:04:00+09:00,paid_search,plus,mobile
USR-001221,38,male,SEOUL,2025-09-06T11:38:00+09:00,organic,plus,desktop
USR-001222,54,female,GYEONGGI,2024-11-06T04:23:00+09:00,referral,plus,desktop
USR-001223,47,male,GYEONGGI,2025-02-15T03:53:00+09:00,paid_search,premium,desktop
USR-001224,30,male,DAEGU,2025-04-03T16:42:00+09:00,direct,basic,mobile
USR-001225,44,female,GYEONGGI,2025-11-02T23:37:00+09:00,affiliate,plus,mobile
USR-001226,45,male,GYEONGGI,2024-08-07T18:35:00+09:00,organic,premium,mobile
USR-001227,49,male,SEOUL,2026-02-21T23:55:00+09:00,affiliate,basic,mobile
USR-001228,23,male,GYEONGGI,2025-03-23T08:32:00+09:00,organic,basic,mobile
USR-001229,44,female,SEOUL,2026-02-18T03:18:00+09:00,referral,basic,mobile
USR-001230,57,male,SEOUL,2025-01-22T14:01:00+09:00,direct,vip,mobile
USR-001231,48,female,DAEGU,2026-06-11T19:46:00+09:00,social,basic,mobile
USR-001232,45,male,SEOUL,2026-06-17T16:50:00+09:00,paid_search,basic,mobile
USR-001233,25,female,BUSAN,2024-07-05T01:46:00+09:00,referral,plus,mobile
USR-001234,43,male,INCHEON,2025-03-28T06:17:00+09:00,social,plus,mobile
USR-001235,40,male,DAEJEON,2024-12-28T16:26:00+09:00,email,plus,desktop
USR-001236,53,female,GYEONGGI,2026-03-30T14:59:00+09:00,email,basic,tablet
USR-001237,28,female,SEOUL,2025-09-24T12:01:00+09:00,social,plus,mobile
USR-001238,52,male,SEOUL,2025-07-09T19:10:00+09:00,organic,basic,mobile
USR-001239,40,male,GYEONGGI,2025-05-14T00:03:00+09:00,paid_search,premium,mobile
USR-001240,27,male,SEOUL,2025-05-29T10:29:00+09:00,organic,plus,mobile
USR-001241,29,male,GYEONGGI,2025-02-27T10:35:00+09:00,referral,basic,mobile
USR-001242,19,male,INCHEON,2025-12-21T18:36:00+09:00,organic,basic,mobile
USR-001243,36,female,DAEJEON,2026-04-01T10:15:00+09:00,paid_search,vip,mobile
USR-001244,39,male,SEOUL,2025-09-07T19:11:00+09:00,direct,basic,desktop
